Transaction_date,Brand Name,Sales Value
2019-03-09,Mountain Dew,1012.7
2019-03-10,Coca Cola,1181.45
2019-03-10,Thums Up,169.65
2019-03-10,Mirinda,1392.325
2019-03-10,Fanta,177.05
2019-03-10,Mountain Dew,58.5
2019-03-11,Coca Cola,3008.15
2019-03-11,Thums Up,1924
2019-03-11,Mirinda,15231.86
2019-03-11,Fanta,1587.4
2019-03-11,Sprite,60.5
2019-03-11,Mountain Dew,707.75
2019-03-12,Coca Cola,4264.35
2019-03-12,Thums Up,1362.35
2019-03-12,Mirinda,11617.345
2019-03-12,Fanta,3177.05
2019-03-12,Sprite,10
2019-03-12,Mountain Dew,976
2019-03-13,Coca Cola,5853.3
2019-03-13,Thums Up,2977.125
2019-03-13,Mirinda,7147.745
2019-03-13,Fanta,1769.7
2019-03-13,Sprite,3.55
2019-03-13,Mountain Dew,2177.25
2019-03-14,Coca Cola,4285.35
2019-03-14,Thums Up,1902.4
2019-03-14,Mirinda,9763.475
2019-03-14,Fanta,1831.8
2019-03-14,Sprite,18.85
2019-03-14,Mountain Dew,684
2019-03-15,Coca Cola,3817.9
2019-03-15,Thums Up,5284
2019-03-15,Mirinda,14895.967
2019-03-15,Fanta,2123.5
2019-03-15,Mountain Dew,707.3
2019-03-16,Coca Cola,2043.875
2019-03-16,Thums Up,2288.45
2019-03-16,Mirinda,10527.81
2019-03-16,Fanta,3392.85
2019-03-16,Sprite,10.25
2019-03-16,Mountain Dew,1547.5
2019-03-17,Coca Cola,1199.95
2019-03-17,Thums Up,202.05
2019-03-17,Mirinda,6067.965
2019-03-17,Fanta,630.75
2019-03-17,Sprite,2
2019-03-17,Mountain Dew,446.9
2019-03-18,Coca Cola,2188.45
2019-03-18,Thums Up,6792.55
2019-03-18,Mirinda,22419.62
2019-03-18,Fanta,2171.25
2019-03-18,Sprite,34
2019-03-18,Mountain Dew,1222.25
2019-03-19,Coca Cola,5842.3
2019-03-19,Thums Up,969.7
2019-03-19,Mirinda,6407.255
2019-03-19,Fanta,1990.05
2019-03-19,Sprite,12
2019-03-19,Mountain Dew,1462.85
2019-03-20,Coca Cola,4979.3
2019-03-20,Thums Up,2220.6
2019-03-20,Mirinda,7862.96
2019-03-20,Fanta,3417.9
2019-03-20,Mountain Dew,1874.4
2019-03-21,Coca Cola,2100.35
2019-03-21,Thums Up,986.95
2019-03-21,Mirinda,6383.64
2019-03-21,Fanta,715.6
2019-03-21,Sprite,29
2019-03-21,Mountain Dew,128.75
2019-03-22,Coca Cola,7404.65
2019-03-22,Thums Up,2320.3
2019-03-22,Mirinda,18528.98
2019-03-22,Fanta,1895.85
2019-03-22,Sprite,45.55
2019-03-22,Mountain Dew,1214.6
2019-03-23,Coca Cola,5667.45
2019-03-23,Thums Up,1764.45
2019-03-23,Mirinda,21525.655
2019-03-23,Fanta,3721.6
2019-03-23,Sprite,40
2019-03-23,Mountain Dew,1944
2019-03-24,Coca Cola,1459.7
2019-03-24,Thums Up,327.5
2019-03-24,Mirinda,6337.82
2019-03-24,Fanta,392.5
2019-03-24,Sprite,10
2019-03-24,Mountain Dew,332.2
2019-03-25,Coca Cola,3710.575
2019-03-25,Thums Up,2154.45
2019-03-25,Mirinda,24006.5
2019-03-25,Fanta,848.75
2019-03-25,Sprite,12
2019-03-25,Mountain Dew,863.55
2019-03-26,Coca Cola,6699.5
2019-03-26,Thums Up,2042.5
2019-03-26,Mirinda,15289.565
2019-03-26,Fanta,1699.9
2019-03-26,Sprite,94
2019-03-26,Mountain Dew,1231.1
2019-03-27,Coca Cola,4847.7
2019-03-27,Thums Up,2770.55
2019-03-27,Mirinda,15010.86
2019-03-27,Fanta,2510
2019-03-27,Sprite,70
2019-03-27,Mountain Dew,1620
2019-03-28,Coca Cola,4002.5
2019-03-28,Thums Up,2842.2
2019-03-28,Mirinda,19526.283
2019-03-28,Fanta,2194.75
2019-03-28,Sprite,35.5
2019-03-28,Mountain Dew,1130.2
2019-03-29,Coca Cola,4032.55
2019-03-29,Thums Up,2404.7
2019-03-29,Mirinda,6619.485
2019-03-29,Fanta,4041.75
2019-03-29,Sprite,55.05
2019-03-29,Mountain Dew,1035.5
2019-03-30,Coca Cola,5802.15
2019-03-30,Thums Up,4216.65
2019-03-30,Mirinda,20633.975
2019-03-30,Fanta,2612.95
2019-03-30,Sprite,72
2019-03-30,Mountain Dew,3289.8
2019-03-31,Coca Cola,3530.85
2019-03-31,Thums Up,1739.05
2019-03-31,Mirinda,8348.791
2019-03-31,Fanta,1592.25
2019-03-31,Sprite,71.5
2019-03-31,Mountain Dew,1848.7
2019-04-01,Coca Cola,3144.75
2019-04-01,Thums Up,1865.2
2019-04-01,Mirinda,14993.87
2019-04-01,Fanta,1851.8
2019-04-01,Sprite,246
2019-04-01,Mountain Dew,1039.5
2019-04-02,Coca Cola,4407.25
2019-04-02,Thums Up,2347.55
2019-04-02,Mirinda,11782.735
2019-04-02,Fanta,1705.9
2019-04-02,Mountain Dew,1438.3
2019-04-03,Coca Cola,4387.6
2019-04-03,Thums Up,11634.55
2019-04-03,Mirinda,11567.575
2019-04-03,Fanta,2558
2019-04-03,Mountain Dew,3993.5
2019-04-04,Coca Cola,4786.25
2019-04-04,Thums Up,1513.85
2019-04-04,Mirinda,16040.225
2019-04-04,Fanta,3177.35
2019-04-04,Sprite,61
2019-04-04,Mountain Dew,1054.65
2019-04-05,Coca Cola,5942.8
2019-04-05,Thums Up,5411.35
2019-04-05,Mirinda,8620.72
2019-04-05,Fanta,2550.9
2019-04-05,Sprite,20
2019-04-05,Mountain Dew,4013.15
2019-04-06,Coca Cola,1330.8
2019-04-06,Thums Up,671.3
2019-04-06,Mirinda,3826.525
2019-04-06,Fanta,1764.2
2019-04-06,Sprite,8
2019-04-06,Mountain Dew,322.2
2019-04-07,Coca Cola,656.65
2019-04-07,Thums Up,502
2019-04-07,Mirinda,697.015
2019-04-07,Fanta,158
2019-04-07,Mountain Dew,77
2019-04-08,Coca Cola,3391.255
2019-04-08,Thums Up,1617.3
2019-04-08,Mirinda,6093.875
2019-04-08,Fanta,1744.55
2019-04-08,Sprite,49
2019-04-08,Mountain Dew,1073.45
2019-04-09,Coca Cola,3422.3
2019-04-09,Thums Up,4365.65
2019-04-09,Mirinda,21377.69
2019-04-09,Fanta,1887.35
2019-04-09,Sprite,31
2019-04-09,Mountain Dew,1831.5
2019-04-10,Coca Cola,3612.7
2019-04-10,Thums Up,5309.55
2019-04-10,Mirinda,25685.43
2019-04-10,Fanta,2561.25
2019-04-10,Sprite,1
2019-04-10,Mountain Dew,5538.35
2019-04-11,Coca Cola,3680.95
2019-04-11,Thums Up,1592.7
2019-04-11,Mirinda,8515.063
2019-04-11,Fanta,2154.1
2019-04-11,Sprite,1
2019-04-11,Mountain Dew,2176.15
2019-04-12,Coca Cola,2386
2019-04-12,Thums Up,1508.8
2019-04-12,Mirinda,2951.4
2019-04-12,Fanta,3037.7
2019-04-12,Sprite,3
2019-04-12,Mountain Dew,431.9
2019-04-13,Coca Cola,4337.1
2019-04-13,Thums Up,1967.1
2019-04-13,Mirinda,5708.885
2019-04-13,Fanta,2824.5
2019-04-13,Mountain Dew,571.1
2019-04-14,Coca Cola,846.55
2019-04-14,Thums Up,452.1
2019-04-14,Mirinda,191.44
2019-04-14,Fanta,506
2019-04-14,Mountain Dew,120.15
2019-04-15,Coca Cola,3581.5
2019-04-15,Thums Up,1602.55
2019-04-15,Mirinda,1984.7
2019-04-15,Fanta,1070.2
2019-04-15,Sprite,3.6
2019-04-15,Mountain Dew,2472.25
2019-04-16,Coca Cola,5028.9
2019-04-16,Thums Up,1728.75
2019-04-16,Mirinda,2042.775
2019-04-16,Fanta,2629.9
2019-04-16,Mountain Dew,952
2019-04-17,Coca Cola,3523.85
2019-04-17,Thums Up,621.6
2019-04-17,Mirinda,3738.115
2019-04-17,Fanta,1323.1
2019-04-17,Sprite,5
2019-04-17,Mountain Dew,1258.75
2019-04-18,Coca Cola,2026.35
2019-04-18,Thums Up,1750.75
2019-04-18,Mirinda,2289.017
2019-04-18,Fanta,1243.7
2019-04-18,Sprite,10.5
2019-04-18,Mountain Dew,330.95
2019-04-19,Coca Cola,2710.75
2019-04-19,Thums Up,1521.5
2019-04-19,Mirinda,1055.125
2019-04-19,Fanta,1246.5
2019-04-19,Mountain Dew,446.1
2019-04-20,Coca Cola,1591.7
2019-04-20,Thums Up,663.5
2019-04-20,Mirinda,3542.385
2019-04-20,Fanta,2822.7
2019-04-20,Sprite,10
2019-04-20,Mountain Dew,406
2019-04-21,Coca Cola,753.5
2019-04-21,Thums Up,69.5
2019-04-21,Mirinda,443.315
2019-04-21,Fanta,223.2
2019-04-21,Mountain Dew,439.25
2019-04-22,Coca Cola,4137.2
2019-04-22,Thums Up,955.75
2019-04-22,Mirinda,3593.08
2019-04-22,Fanta,2269
2019-04-22,Sprite,12
2019-04-22,Mountain Dew,1130
2019-04-23,Coca Cola,2279.65
2019-04-23,Thums Up,1283.95
2019-04-23,Mirinda,1759.85
2019-04-23,Fanta,1910.7
2019-04-23,Mountain Dew,213.58
2019-04-24,Coca Cola,2471.5
2019-04-24,Thums Up,1613.85
2019-04-24,Mirinda,2258.835
2019-04-24,Fanta,1614.5
2019-04-24,Sprite,1
2019-04-24,Mountain Dew,666
2019-04-25,Coca Cola,4476.25
2019-04-25,Thums Up,2149.4
2019-04-25,Mirinda,3329.095
2019-04-25,Fanta,2468
2019-04-25,Sprite,2.75
2019-04-25,Mountain Dew,1013.1
2019-04-26,Coca Cola,2874.25
2019-04-26,Thums Up,1030.45
2019-04-26,Mirinda,3056.76
2019-04-26,Fanta,1781.65
2019-04-26,Sprite,0.5
2019-04-26,Mountain Dew,656.85
2019-04-27,Coca Cola,2395.5
2019-04-27,Thums Up,711
2019-04-27,Mirinda,1894.235
2019-04-27,Fanta,1256.3
2019-04-27,Sprite,4
2019-04-27,Mountain Dew,697.2
2019-04-28,Coca Cola,222
2019-04-28,Thums Up,334.85
2019-04-28,Mirinda,719.05
2019-04-28,Fanta,24
2019-04-28,Mountain Dew,211.5
2019-04-29,Coca Cola,4091.95
2019-04-29,Thums Up,3889.05
2019-04-29,Mirinda,6792.04
2019-04-29,Fanta,1122
2019-04-29,Sprite,2
2019-04-29,Mountain Dew,954.25
2019-04-30,Coca Cola,4433.95
2019-04-30,Thums Up,1623.35
2019-04-30,Mirinda,8194.09
2019-04-30,Fanta,938.1
2019-04-30,Sprite,3
2019-04-30,Mountain Dew,976.25
2019-05-01,Coca Cola,4953.5
2019-05-01,Thums Up,1436.7
2019-05-01,Mirinda,6137.425
2019-05-01,Fanta,1593.35
2019-05-01,Sprite,107
2019-05-01,Mountain Dew,1825.9
2019-05-02,Coca Cola,5381.8
2019-05-02,Thums Up,2722.51
2019-05-02,Mirinda,6415.285
2019-05-02,Fanta,1410.35
2019-05-02,Sprite,10
2019-05-02,Mountain Dew,1218.9
2019-05-03,Coca Cola,3461.35
2019-05-03,Thums Up,2473.5
2019-05-03,Mirinda,4441.335
2019-05-03,Fanta,1326.8
2019-05-03,Sprite,37.5
2019-05-03,Mountain Dew,546.6
2019-05-04,Coca Cola,4134.5
2019-05-04,Thums Up,2189.25
2019-05-04,Mirinda,2952.61
2019-05-04,Fanta,1886.3
2019-05-04,Sprite,69
2019-05-04,Mountain Dew,761
2019-05-05,Coca Cola,1916.8
2019-05-05,Thums Up,559.7
2019-05-05,Mirinda,711.115
2019-05-05,Fanta,1320.3
2019-05-05,Sprite,27
2019-05-05,Mountain Dew,132.75
2019-05-06,Coca Cola,4009.68
2019-05-06,Thums Up,1927.96
2019-05-06,Mirinda,3081.37
2019-05-06,Fanta,886.9
2019-05-06,Sprite,58
2019-05-06,Mountain Dew,2362.62
2019-05-07,Coca Cola,3387.55
2019-05-07,Thums Up,1670.95
2019-05-07,Mirinda,4858.3
2019-05-07,Fanta,1098.35
2019-05-07,Sprite,140
2019-05-07,Mountain Dew,1165.4
2019-05-08,Coca Cola,4011.35
2019-05-08,Thums Up,1633.55
2019-05-08,Mirinda,2917.905
2019-05-08,Fanta,1902.7
2019-05-08,Sprite,46
2019-05-08,Mountain Dew,984.85
2019-05-09,Coca Cola,4082.7
2019-05-09,Thums Up,2090.8
2019-05-09,Mirinda,4953.285
2019-05-09,Fanta,1344.2
2019-05-09,Sprite,10
2019-05-09,Mountain Dew,812.65
2019-05-10,Coca Cola,2904.6
2019-05-10,Thums Up,1282.7
2019-05-10,Mirinda,2687.815
2019-05-10,Fanta,1332
2019-05-10,Sprite,91
2019-05-10,Mountain Dew,1094.85
2019-05-11,Coca Cola,2579.55
2019-05-11,Thums Up,1320.4
2019-05-11,Mirinda,20092.705
2019-05-11,Fanta,1054
2019-05-11,Sprite,25
2019-05-11,Mountain Dew,1144
2019-05-12,Coca Cola,624.75
2019-05-12,Thums Up,546.75
2019-05-12,Mirinda,1145.71
2019-05-12,Fanta,475.5
2019-05-12,Sprite,10
2019-05-12,Mountain Dew,198
2019-05-13,Coca Cola,4374.3
2019-05-13,Thums Up,2929.25
2019-05-13,Mirinda,8326.65
2019-05-13,Fanta,1446
2019-05-13,Sprite,41
2019-05-13,Mountain Dew,1234.39
2019-05-14,Coca Cola,3594.7
2019-05-14,Thums Up,3876.2
2019-05-14,Mirinda,4857.19
2019-05-14,Fanta,895.8
2019-05-14,Sprite,28.4
2019-05-14,Mountain Dew,1520.35
2019-05-15,Coca Cola,3969.65
2019-05-15,Thums Up,1600.5
2019-05-15,Mirinda,4682.847
2019-05-15,Fanta,1152.3
2019-05-15,Sprite,20
2019-05-15,Mountain Dew,981.05
2019-05-16,Coca Cola,5848.25
2019-05-16,Thums Up,2200.6
2019-05-16,Mirinda,10685.673
2019-05-16,Fanta,1383.85
2019-05-16,Mountain Dew,822.55
2019-05-17,Coca Cola,3635.05
2019-05-17,Thums Up,3380.95
2019-05-17,Mirinda,3932.71
2019-05-17,Fanta,1602.2
2019-05-17,Mountain Dew,642
2019-05-18,Coca Cola,4273.1
2019-05-18,Thums Up,1890.75
2019-05-18,Mirinda,2734.98
2019-05-18,Fanta,1609
2019-05-18,Sprite,10
2019-05-18,Mountain Dew,1041.75
2019-05-19,Coca Cola,1762.25
2019-05-19,Thums Up,494.25
2019-05-19,Mirinda,1038.5
2019-05-19,Fanta,512
2019-05-19,Mountain Dew,387.25
2019-05-20,Coca Cola,7511.2
2019-05-20,Thums Up,1976.9
2019-05-20,Mirinda,4851.845
2019-05-20,Fanta,2107.75
2019-05-20,Sprite,75
2019-05-20,Mountain Dew,1192.85
2019-05-21,Coca Cola,6849.55
2019-05-21,Thums Up,1755.7
2019-05-21,Mirinda,8866.555
2019-05-21,Fanta,2883.55
2019-05-21,Sprite,30
2019-05-21,Mountain Dew,2522.9
2019-05-22,Coca Cola,7801.45
2019-05-22,Thums Up,3639.6
2019-05-22,Mirinda,7300.615
2019-05-22,Fanta,1718
2019-05-22,Sprite,71.95
2019-05-22,Mountain Dew,410
2019-05-23,Coca Cola,4342.3
2019-05-23,Thums Up,1994.4
2019-05-23,Mirinda,3761.19
2019-05-23,Fanta,2257.5
2019-05-23,Sprite,43
2019-05-23,Mountain Dew,541.75
2019-05-24,Coca Cola,4064.45
2019-05-24,Thums Up,2055.9
2019-05-24,Mirinda,3061.055
2019-05-24,Fanta,1013.95
2019-05-24,Sprite,37.5
2019-05-24,Mountain Dew,570
2019-05-25,Coca Cola,5414.9
2019-05-25,Thums Up,4309.95
2019-05-25,Mirinda,2949.125
2019-05-25,Fanta,1181.5
2019-05-25,Sprite,5
2019-05-25,Mountain Dew,437.6
2019-05-26,Coca Cola,1052.4
2019-05-26,Thums Up,379.6
2019-05-26,Mirinda,741.765
2019-05-26,Fanta,484.9
2019-05-26,Sprite,2
2019-05-26,Mountain Dew,97
2019-05-27,Coca Cola,5817.5
2019-05-27,Thums Up,1677.55
2019-05-27,Mirinda,7529.62
2019-05-27,Fanta,1708.25
2019-05-27,Sprite,47
2019-05-27,Mountain Dew,1191.35
2019-05-28,Coca Cola,5827.9
2019-05-28,Thums Up,2345.95
2019-05-28,Mirinda,3193.155
2019-05-28,Fanta,1337.25
2019-05-28,Sprite,82
2019-05-28,Mountain Dew,809.5
2019-05-29,Coca Cola,6684.65
2019-05-29,Thums Up,2621.05
2019-05-29,Mirinda,4627.015
2019-05-29,Fanta,2396.2
2019-05-29,Sprite,60
2019-05-29,Mountain Dew,705.7
2019-05-30,Coca Cola,5805.9
2019-05-30,Thums Up,3039.75
2019-05-30,Mirinda,4460.31
2019-05-30,Fanta,1558.5
2019-05-30,Sprite,112
2019-05-30,Mountain Dew,1514.6
2019-05-31,Coca Cola,9809
2019-05-31,Thums Up,3570.25
2019-05-31,Mirinda,5425.88
2019-05-31,Fanta,1616.95
2019-05-31,Sprite,47
2019-05-31,Mountain Dew,2024.25
2019-06-01,Coca Cola,6872.4
2019-06-01,Thums Up,3558.65
2019-06-01,Mirinda,11664.81
2019-06-01,Fanta,3557.3
2019-06-01,Sprite,124
2019-06-01,Mountain Dew,967.45
2019-06-02,Coca Cola,5964.95
2019-06-02,Thums Up,5020.65
2019-06-02,Mirinda,2549.195
2019-06-02,Fanta,922.4
2019-06-02,Sprite,95
2019-06-02,Mountain Dew,516
2019-06-03,Coca Cola,10217.075
2019-06-03,Thums Up,3232.95
2019-06-03,Mirinda,11103.71
2019-06-03,Fanta,1710.05
2019-06-03,Sprite,111
2019-06-03,Mountain Dew,1422.15
2019-06-04,Coca Cola,10380.79
2019-06-04,Thums Up,5106.5
2019-06-04,Mirinda,6004.995
2019-06-04,Fanta,1876.15
2019-06-04,Sprite,51.25
2019-06-04,Mountain Dew,771.5
2019-06-05,Coca Cola,4195.15
2019-06-05,Thums Up,2422
2019-06-05,Mirinda,20635.55
2019-06-05,Fanta,1470.75
2019-06-05,Mountain Dew,447.1
2019-06-06,Coca Cola,6803.2
2019-06-06,Thums Up,2737.6
2019-06-06,Mirinda,2952.075
2019-06-06,Fanta,3241.75
2019-06-06,Sprite,42
2019-06-06,Mountain Dew,649.95
2019-06-07,Coca Cola,7992.3
2019-06-07,Thums Up,3238.45
2019-06-07,Mirinda,3527.26
2019-06-07,Fanta,2840.75
2019-06-07,Sprite,94
2019-06-07,Mountain Dew,713.5
2019-06-08,Coca Cola,7699.2
2019-06-08,Thums Up,3561.3
2019-06-08,Mirinda,5066.61
2019-06-08,Fanta,1980.8
2019-06-08,Sprite,91
2019-06-08,Mountain Dew,604.25
2019-06-09,Coca Cola,4458.55
2019-06-09,Thums Up,1784.3
2019-06-09,Mirinda,2348.64
2019-06-09,Fanta,2064.05
2019-06-09,Sprite,46
2019-06-09,Mountain Dew,308.75
2019-06-10,Coca Cola,8385.05
2019-06-10,Thums Up,3638.85
2019-06-10,Mirinda,4009.13
2019-06-10,Fanta,2720.6
2019-06-10,Sprite,23
2019-06-10,Mountain Dew,953.65
2019-06-11,Coca Cola,9631.8
2019-06-11,Thums Up,3377.05
2019-06-11,Mirinda,14081.355
2019-06-11,Fanta,2437.15
2019-06-11,Sprite,6
2019-06-11,Mountain Dew,761.9
2019-06-12,Coca Cola,9152.8
2019-06-12,Thums Up,4110.5
2019-06-12,Mirinda,9666.015
2019-06-12,Fanta,3326.85
2019-06-12,Sprite,85
2019-06-12,Mountain Dew,1762.9
2019-06-13,Coca Cola,11203.7
2019-06-13,Thums Up,4457.45
2019-06-13,Mirinda,5895.845
2019-06-13,Fanta,2271.7
2019-06-13,Sprite,87
2019-06-13,Mountain Dew,2420.8
2019-06-14,Coca Cola,11845.95
2019-06-14,Thums Up,6763.7
2019-06-14,Mirinda,6079.775
2019-06-14,Fanta,3414.05
2019-06-14,Sprite,84.6
2019-06-14,Mountain Dew,1552.35
2019-06-15,Coca Cola,7941.5
2019-06-15,Thums Up,4447.9
2019-06-15,Mirinda,4640.295
2019-06-15,Fanta,1557.1
2019-06-15,Sprite,442
2019-06-15,Mountain Dew,1200.75
2019-06-16,Coca Cola,5047.3
2019-06-16,Thums Up,3410.2
2019-06-16,Mirinda,3262.845
2019-06-16,Fanta,849.3
2019-06-16,Sprite,10
2019-06-16,Mountain Dew,697.4
2019-06-17,Coca Cola,10419.65
2019-06-17,Thums Up,3788.25
2019-06-17,Mirinda,7928.05
2019-06-17,Fanta,1876.75
2019-06-17,Sprite,10
2019-06-17,Mountain Dew,1054.05
2019-06-18,Coca Cola,13318.79
2019-06-18,Thums Up,4516.35
2019-06-18,Mirinda,9844.705
2019-06-18,Fanta,1714.75
2019-06-18,Sprite,60.25
2019-06-18,Mountain Dew,2987.75
2019-06-19,Coca Cola,10806.1
2019-06-19,Thums Up,3921.05
2019-06-19,Mirinda,11057.83
2019-06-19,Fanta,3411.1
2019-06-19,Sprite,260
2019-06-19,Mountain Dew,2098.5
2019-06-20,Coca Cola,12518.885
2019-06-20,Thums Up,3046.45
2019-06-20,Mirinda,11635.465
2019-06-20,Fanta,2257
2019-06-20,Sprite,50
2019-06-20,Mountain Dew,1716.25
2019-06-21,Coca Cola,10298.95
2019-06-21,Thums Up,3113.65
2019-06-21,Mirinda,13894.055
2019-06-21,Fanta,3616.45
2019-06-21,Sprite,230
2019-06-21,Mountain Dew,2040.05
2019-06-22,Coca Cola,11152.45
2019-06-22,Thums Up,3221.5
2019-06-22,Mirinda,12379.39
2019-06-22,Fanta,3652.1
2019-06-22,Sprite,22.5
2019-06-22,Mountain Dew,2301.6
2019-06-23,Coca Cola,1947.95
2019-06-23,Thums Up,1239.35
2019-06-23,Mirinda,3069.21
2019-06-23,Fanta,1487.15
2019-06-23,Mountain Dew,306.05
2019-06-24,Coca Cola,12922.1
2019-06-24,Thums Up,4588.82
2019-06-24,Mirinda,13878.655
2019-06-24,Fanta,2373.25
2019-06-24,Sprite,10
2019-06-24,Mountain Dew,1574.45
2019-06-25,Coca Cola,11837.4
2019-06-25,Thums Up,4596.25
2019-06-25,Mirinda,42207.86
2019-06-25,Fanta,2716.65
2019-06-25,Sprite,40
2019-06-25,Mountain Dew,1470.9
2019-06-26,Coca Cola,9534.27
2019-06-26,Thums Up,2894.7
2019-06-26,Mirinda,19551.515
2019-06-26,Fanta,2413.05
2019-06-26,Sprite,30
2019-06-26,Mountain Dew,1398.5
2019-06-27,Coca Cola,10241.2
2019-06-27,Thums Up,2846.6
2019-06-27,Mirinda,10989.874
2019-06-27,Fanta,3855.7
2019-06-27,Sprite,30
2019-06-27,Mountain Dew,1476.25
2019-06-28,Coca Cola,13820.05
2019-06-28,Thums Up,4035.45
2019-06-28,Mirinda,23135.385
2019-06-28,Fanta,2706.3
2019-06-28,Mountain Dew,2776.6
2019-06-29,Coca Cola,13717.05
2019-06-29,Thums Up,3530.55
2019-06-29,Mirinda,18419.362
2019-06-29,Fanta,2522.9
2019-06-29,Sprite,44.55
2019-06-29,Mountain Dew,1928.6
2019-06-30,Coca Cola,13448.85
2019-06-30,Thums Up,3803.45
2019-06-30,Mirinda,7004.21
2019-06-30,Fanta,2618.15
2019-06-30,Sprite,10
2019-06-30,Mountain Dew,920
2019-07-01,Coca Cola,21083.6
2019-07-01,Thums Up,4992.6
2019-07-01,Mirinda,44168.93
2019-07-01,Fanta,2397.65
2019-07-01,Sprite,150
2019-07-01,Mountain Dew,3240.85
2019-07-02,Coca Cola,18605.245
2019-07-02,Thums Up,4714.8
2019-07-02,Mirinda,39264.888
2019-07-02,Fanta,3440.5
2019-07-02,Sprite,102
2019-07-02,Mountain Dew,1805.45
2019-07-03,Coca Cola,12122.65
2019-07-03,Thums Up,2663.1
2019-07-03,Mirinda,28843.847
2019-07-03,Fanta,4295.4
2019-07-03,Sprite,95.85
2019-07-03,Mountain Dew,4216.7
2019-07-04,Coca Cola,11094.55
2019-07-04,Thums Up,2461.75
2019-07-04,Mirinda,13648.7
2019-07-04,Fanta,1884.6
2019-07-04,Sprite,87
2019-07-04,Mountain Dew,1570.25
2019-07-05,Coca Cola,15775.7
2019-07-05,Thums Up,6072.95
2019-07-05,Mirinda,21571.825
2019-07-05,Fanta,2018.5
2019-07-05,Sprite,56
2019-07-05,Mountain Dew,3354.35
2019-07-06,Coca Cola,10281.495
2019-07-06,Thums Up,3797.75
2019-07-06,Mirinda,17301.8
2019-07-06,Fanta,2369.75
2019-07-06,Sprite,44
2019-07-06,Mountain Dew,1211
2019-07-07,Coca Cola,4770.9
2019-07-07,Thums Up,1017.25
2019-07-07,Mirinda,5363.225
2019-07-07,Fanta,1468.75
2019-07-07,Mountain Dew,473
2019-07-08,Coca Cola,11172.35
2019-07-08,Thums Up,3739.2
2019-07-08,Mirinda,10292.57
2019-07-08,Fanta,2021.2
2019-07-08,Sprite,550
2019-07-08,Mountain Dew,1463.6
2019-07-09,Coca Cola,12259
2019-07-09,Thums Up,2747.4
2019-07-09,Mirinda,17912.03
2019-07-09,Fanta,2404.85
2019-07-09,Sprite,24
2019-07-09,Mountain Dew,3757.95
2019-07-10,Coca Cola,10623.95
2019-07-10,Thums Up,2634.85
2019-07-10,Mirinda,12171.53
2019-07-10,Fanta,2331.4
2019-07-10,Sprite,341
2019-07-10,Mountain Dew,2233.35
2019-07-11,Coca Cola,12218.75
2019-07-11,Thums Up,1775.5
2019-07-11,Mirinda,27025.85
2019-07-11,Fanta,2264.8
2019-07-11,Sprite,17
2019-07-11,Mountain Dew,1694.35
2019-07-12,Coca Cola,16591.7
2019-07-12,Thums Up,1954.75
2019-07-12,Mirinda,14010.267
2019-07-12,Fanta,2202.5
2019-07-12,Mountain Dew,2548.75
2019-07-13,Coca Cola,12499.55
2019-07-13,Thums Up,3503.2
2019-07-13,Mirinda,14915.262
2019-07-13,Fanta,3131.55
2019-07-13,Sprite,45
2019-07-13,Mountain Dew,2352.6
2019-07-14,Coca Cola,2869.7
2019-07-14,Thums Up,733.2
2019-07-14,Mirinda,5008.416
2019-07-14,Fanta,1336
2019-07-14,Sprite,17
2019-07-14,Mountain Dew,213.5
2019-07-15,Coca Cola,8083.6
2019-07-15,Thums Up,1803.8
2019-07-15,Mirinda,10348.44
2019-07-15,Fanta,1540
2019-07-15,Sprite,62.5
2019-07-15,Mountain Dew,1909.35
2019-07-16,Coca Cola,6897.31
2019-07-16,Thums Up,1764.3
2019-07-16,Mirinda,13976.135
2019-07-16,Fanta,2437.5
2019-07-16,Sprite,196
2019-07-16,Mountain Dew,1766.3
2019-07-17,Coca Cola,7114.56
2019-07-17,Thums Up,1432.9
2019-07-17,Mirinda,11979.695
2019-07-17,Fanta,2078
2019-07-17,Sprite,10
2019-07-17,Mountain Dew,2225
2019-07-18,Coca Cola,9007.95
2019-07-18,Thums Up,1978.15
2019-07-18,Mirinda,23482.15
2019-07-18,Fanta,3652
2019-07-18,Mountain Dew,1536.1
2019-07-19,Coca Cola,11312.65
2019-07-19,Thums Up,3038.36
2019-07-19,Mirinda,13430.985
2019-07-19,Fanta,2084.2
2019-07-19,Sprite,29.85
2019-07-19,Mountain Dew,1909.95
2019-07-20,Coca Cola,8151.2
2019-07-20,Thums Up,1887.71
2019-07-20,Mirinda,21495.945
2019-07-20,Fanta,2449.5
2019-07-20,Mountain Dew,1334.15
2019-07-21,Coca Cola,3531.2
2019-07-21,Thums Up,633.15
2019-07-21,Mirinda,12256.171
2019-07-21,Fanta,1271.4
2019-07-21,Sprite,18
2019-07-21,Mountain Dew,488
2019-07-22,Coca Cola,8592.52
2019-07-22,Thums Up,2270.05
2019-07-22,Mirinda,35628.997
2019-07-22,Fanta,3328.75
2019-07-22,Sprite,35
2019-07-22,Mountain Dew,1782.05
2019-07-23,Coca Cola,10937.525
2019-07-23,Thums Up,1084.4
2019-07-23,Mirinda,28248.844
2019-07-23,Fanta,2792.7
2019-07-23,Sprite,17.1
2019-07-23,Mountain Dew,2947.9
2019-07-24,Coca Cola,10900.05
